labels,Not,Exp,Imp
2,0.07977393,0.72862244,0.19160369
2,0.028852224,0.8564157,0.11473204
1,0.049222555,0.73444635,0.2163311
0,0.9867093,0.0042873635,0.009003405
0,0.81556135,0.11426627,0.07017236
1,0.049040567,0.7118736,0.23908587
0,0.9516594,0.022511514,0.025829056
0,0.9863224,0.005990254,0.007687268
1,0.03229314,0.7691415,0.1985654
2,0.11429678,0.637464,0.2482392
0,0.9821691,0.0074427645,0.010388108
1,0.024056403,0.85436964,0.12157397
0,0.9727472,0.01213389,0.015118939
1,0.009643674,0.91934276,0.07101364
1,0.036165554,0.80746466,0.15636984
1,0.02571061,0.8628667,0.11142267
1,0.0684792,0.7502119,0.18130898
1,0.014806072,0.8991045,0.08608947
0,0.9893233,0.0041492153,0.0065274793
1,0.014511568,0.91449064,0.07099783
2,0.042276178,0.8473903,0.11033349
2,0.030470368,0.842947,0.12658268
0,0.8972178,0.05809188,0.044690285
0,0.9907862,0.0035045792,0.0057092523
1,0.016841143,0.8221612,0.16099763
0,0.9694354,0.01262441,0.0179402
0,0.9796805,0.008301675,0.012017808
1,0.7862538,0.108826235,0.10491995
0,0.9551384,0.020145973,0.024715668
0,0.9887172,0.004645316,0.006637579
2,0.8485817,0.089413024,0.062005278
2,0.03885887,0.7989131,0.16222799
0,0.98940104,0.003838756,0.0067601646
0,0.9884843,0.004435543,0.0070800963
1,0.024742208,0.8274485,0.14780934
1,0.02875985,0.7930047,0.17823544
1,0.010137097,0.87676495,0.11309803
0,0.97539526,0.010177275,0.014427441
0,0.98537976,0.0057770167,0.00884325
0,0.929458,0.03713973,0.033402257
0,0.9895723,0.0041078576,0.006319958
1,0.06593048,0.7547262,0.17934334
0,0.18428281,0.57090086,0.24481629
2,0.038166996,0.83172804,0.1301049
1,0.15984042,0.68795747,0.15220216
0,0.9661723,0.015360272,0.01846744
0,0.9878945,0.0045201136,0.0075854943
2,0.25133651,0.48836157,0.26030195
0,0.4751829,0.31426257,0.21055454
0,0.9914282,0.003232989,0.005338743
1,0.0428865,0.7976957,0.15941781
1,0.027737165,0.8751376,0.09712519
0,0.16679184,0.6210669,0.21214128
2,0.9908138,0.0035458975,0.0056403014
1,0.016586535,0.8868411,0.096572354
2,0.05192683,0.8676243,0.08044894
0,0.757613,0.1569104,0.08547653
0,0.99045396,0.004030133,0.0055159274
0,0.96644765,0.016789833,0.016762499
1,0.96784633,0.0141623365,0.017991293
0,0.06416016,0.8321257,0.103714146
0,0.7796916,0.11262158,0.10768681
1,0.18990567,0.6003314,0.20976293
1,0.035596605,0.86687016,0.09753321
0,0.80030733,0.114464305,0.08522841
0,0.98652446,0.005942979,0.0075325845
1,0.13804148,0.6963019,0.16565658
0,0.9795798,0.010152631,0.010267606
1,0.11072864,0.6761635,0.21310785
2,0.022524426,0.79019105,0.18728459
2,0.950721,0.015981471,0.033297528
1,0.13845728,0.73417515,0.12736757
0,0.9888403,0.0040798993,0.0070797526
1,0.12786421,0.697956,0.17417976
0,0.988967,0.0044570067,0.0065760263
1,0.10020439,0.76695514,0.13284044
1,0.014313423,0.8583711,0.12731552
0,0.9874182,0.005175107,0.0074066985
2,0.022055076,0.8132298,0.16471507
0,0.014801616,0.8931174,0.092081
0,0.0867057,0.7583927,0.15490162
0,0.9878249,0.0050348155,0.0071402644
2,0.03463492,0.8619391,0.10342608
1,0.03555587,0.7937666,0.17067754
1,0.014103553,0.89704514,0.08885131
0,0.85718703,0.072511144,0.070301846
1,0.016047994,0.86557823,0.11837376
0,0.98881567,0.004208073,0.006976305
2,0.02838068,0.82542217,0.14619711
0,0.9863832,0.005853316,0.0077635376
1,0.029036034,0.82714283,0.14382114
0,0.9877373,0.0047374954,0.0075251875
1,0.023528604,0.9169958,0.059475612
2,0.0542482,0.8218969,0.123854876
2,0.92669815,0.042499904,0.030801998
0,0.9879451,0.004936132,0.007118714
1,0.018557616,0.83402306,0.1474193
0,0.98917234,0.0048287087,0.0059988783
1,0.06478907,0.791837,0.1433739
1,0.030885782,0.8889368,0.080177374
0,0.9890243,0.0038743583,0.007101351
1,0.015082313,0.8873113,0.09760645
0,0.3216125,0.4674493,0.21093819
0,0.9635748,0.015392918,0.021032311
2,0.9306349,0.030685533,0.03867961
0,0.97080934,0.013555425,0.015635245
1,0.06267769,0.70771575,0.22960655
0,0.03221648,0.8596733,0.10811025
2,0.019461386,0.8053895,0.17514908
2,0.029326681,0.81354254,0.1571308
1,0.020335212,0.8625196,0.11714516
1,0.024731863,0.82754314,0.14772496
2,0.022651268,0.87421364,0.10313506
0,0.9905414,0.003571326,0.00588715
2,0.10097275,0.7358728,0.16315441
0,0.9911786,0.0034996804,0.0053217155
0,0.10009031,0.6898407,0.21006905
1,0.07720485,0.7290606,0.19373456
1,0.016046979,0.86809295,0.11586008
0,0.98284596,0.007230593,0.009923496
0,0.9882699,0.004849219,0.0068808966
0,0.06986677,0.74220383,0.18792944
1,0.021920739,0.8254723,0.15260693
1,0.017864011,0.8050287,0.17710732
1,0.08289532,0.68260443,0.23450021
0,0.9902154,0.0039140456,0.0058705425
1,0.07330836,0.76993823,0.15675335
0,0.98344606,0.0066087744,0.00994511
0,0.9885132,0.004542068,0.0069447756
1,0.017694259,0.87620133,0.1061044
1,0.0319104,0.7941951,0.17389445
1,0.0211537,0.8761111,0.10273519
1,0.0238488,0.83761567,0.13853551
1,0.01661881,0.8117484,0.17163278
0,0.9890856,0.0045198184,0.0063946396
0,0.89150214,0.05668999,0.051807854
1,0.72419447,0.18143263,0.09437292
1,0.018476207,0.86181337,0.1197104
0,0.9859378,0.0058394154,0.008222858
0,0.9806831,0.008474753,0.010842125
1,0.018514106,0.90178794,0.07969796
1,0.019247463,0.87635016,0.10440239
0,0.43641564,0.39589092,0.16769344
2,0.06938478,0.6876677,0.24294749
1,0.018495563,0.8187695,0.16273488
2,0.023692703,0.84805655,0.12825075
2,0.78063756,0.11477084,0.10459161
2,0.10786295,0.71901566,0.17312142
0,0.9888182,0.004512084,0.0066696424
1,0.080484666,0.7351792,0.18433614
0,0.9648991,0.016880522,0.018220352
2,0.06871978,0.6737206,0.2575596
2,0.97701454,0.010798813,0.012186667
1,0.031422313,0.79208934,0.17648828
1,0.0242994,0.85701185,0.11868872
2,0.9425608,0.027172737,0.030266488
1,0.014357296,0.89019895,0.09544373
2,0.21701917,0.4735992,0.3093816
0,0.80753154,0.12185985,0.070608504
1,0.012860526,0.8901339,0.0970055
1,0.032611478,0.79809797,0.1692906
1,0.035993114,0.7839942,0.18001261
1,0.21740927,0.5620878,0.22050293
1,0.0126784975,0.8903949,0.09692666
1,0.014977902,0.89236164,0.092660464
1,0.021697398,0.8431296,0.13517301
0,0.898977,0.050489176,0.05053375
0,0.9133249,0.046365295,0.04030974
1,0.025557918,0.8059919,0.16845016
0,0.9829313,0.007082097,0.009986501
1,0.019830324,0.8221734,0.1579963
1,0.021972315,0.81466144,0.16336629
1,0.042658772,0.72221035,0.2351309
0,0.9858845,0.006175432,0.007940146
2,0.07637172,0.7150742,0.2085541
2,0.028571896,0.7996846,0.17174353
1,0.04249853,0.8048634,0.15263815
0,0.854582,0.07829354,0.06712443
1,0.03188372,0.7793323,0.18878397
0,0.96903104,0.014954303,0.01601465
1,0.031404138,0.8134882,0.15510768
0,0.9754146,0.011225963,0.013359509
1,0.050847713,0.73987365,0.20927867
1,0.046795484,0.77227265,0.18093184
0,0.94484544,0.02280363,0.032350942
2,0.084249675,0.80970174,0.10604859
1,0.116927944,0.722177,0.16089506
1,0.026410474,0.8308081,0.14278147
1,0.21268572,0.6147941,0.17252022
0,0.9895874,0.004107654,0.006304944
1,0.03893909,0.7753695,0.18569146
1,0.01231112,0.9042252,0.08346372
0,0.99005884,0.0035802708,0.0063609392
0,0.9914324,0.003079682,0.005487957
0,0.99039686,0.003976097,0.0056270454
0,0.94462115,0.02467765,0.030701207
0,0.98976713,0.0041900384,0.006042851
2,0.20877028,0.5624278,0.2288019
0,0.80600387,0.11974252,0.07425362
0,0.6823933,0.19453211,0.123074606
1,0.047771152,0.8017311,0.15049775
1,0.020946708,0.9059456,0.073107705
0,0.9779117,0.009305403,0.01278277
1,0.03637333,0.88968474,0.07394187
2,0.022831913,0.87254477,0.104623295
1,0.019671526,0.8331467,0.14718178
1,0.035711102,0.840198,0.124090925
0,0.90612274,0.060202748,0.033674475
0,0.9877801,0.004231588,0.00798837
1,0.09646252,0.6469033,0.25663415
0,0.97249764,0.011292267,0.016210148
0,0.98883575,0.0043789083,0.006785327
0,0.99136275,0.0035479027,0.005089363
0,0.9880707,0.0047211437,0.0072080484
0,0.98832464,0.004626173,0.0070491927
1,0.0121884635,0.8846458,0.10316577
1,0.026771525,0.78572017,0.18750826
1,0.018214192,0.78252095,0.19926485
1,0.016031154,0.87285066,0.11111819
2,0.033659574,0.8711548,0.095185675
0,0.98913914,0.004580804,0.006280034
1,0.31028116,0.49188635,0.1978325
1,0.03986073,0.8694873,0.090651974
1,0.020192787,0.8430606,0.1367466
0,0.9909361,0.0036159186,0.005447981
0,0.9908901,0.003766899,0.0053430097
1,0.023621902,0.8248515,0.15152656
1,0.7112265,0.17287786,0.11589565
0,0.99111605,0.00366729,0.0052166963
1,0.03436946,0.7965035,0.16912705
0,0.27610773,0.47298262,0.2509097
1,0.016551334,0.8923455,0.09110312
1,0.011055551,0.8854957,0.10344876
1,0.016088068,0.86559373,0.1183182
1,0.15873344,0.64883554,0.19243105
1,0.021424048,0.83433783,0.14423814
1,0.08065544,0.7781393,0.14120518
0,0.9467491,0.027433872,0.025817055
0,0.979699,0.0084458385,0.011855201
0,0.9882812,0.004590822,0.0071279923
1,0.017134547,0.82614595,0.15671952
0,0.070431404,0.74511254,0.18445611
1,0.0349109,0.85267836,0.112410694
1,0.023607317,0.8369435,0.13944918
0,0.98230046,0.006447461,0.01125206
2,0.012896529,0.87058634,0.11651716
0,0.8308337,0.117879175,0.051287103
0,0.989899,0.003956585,0.006144418
0,0.98203236,0.0076327585,0.010334778
0,0.9802479,0.008275292,0.011476768
1,0.69250363,0.1749637,0.1325327
2,0.031917967,0.8065454,0.16153671
1,0.013896844,0.8230005,0.16310263
0,0.98822916,0.004703007,0.007067763
2,0.02483114,0.8012948,0.17387408
0,0.98975474,0.0038017544,0.006443479
1,0.07727886,0.79930526,0.12341592
0,0.38502094,0.41318706,0.201792
0,0.8681126,0.07989651,0.051990878
0,0.9757362,0.009032298,0.015231439
2,0.042636454,0.79765004,0.15971352
1,0.022831608,0.80626506,0.17090337
0,0.976363,0.010159197,0.013477824
0,0.056099664,0.7950962,0.14880408
0,0.98707914,0.004621822,0.0082991
0,0.9888715,0.0045721205,0.006556362
0,0.9758818,0.011062894,0.0130552985
0,0.95637107,0.017526977,0.026101945
0,0.9864348,0.0054109977,0.008154149
0,0.954078,0.02143346,0.024488535
0,0.9835683,0.005970387,0.010461305
0,0.9093218,0.04349988,0.047178376
0,0.9900053,0.0042085615,0.005786179
1,0.041088104,0.82330334,0.13560858
1,0.091452226,0.7613599,0.14718789
0,0.051400445,0.7294947,0.2191049
0,0.99128574,0.0032250956,0.0054891864
1,0.024743242,0.8561277,0.119129054
0,0.932901,0.034427278,0.03267162
0,0.92587787,0.03405005,0.04007216
0,0.9880574,0.0046293484,0.0073133227
0,0.8972114,0.04375509,0.059033517
2,0.7338005,0.18290234,0.08329723
0,0.04723343,0.7225326,0.23023403
0,0.98804176,0.0044971416,0.007461157
2,0.020445613,0.842744,0.13681044
1,0.015786976,0.867069,0.11714398
1,0.026572708,0.7912326,0.18219477
0,0.9832214,0.006036727,0.010741882
2,0.04949636,0.7803754,0.1701282
0,0.9492928,0.026757684,0.023949564
1,0.078549154,0.7096335,0.21181723
2,0.014205561,0.886579,0.09921544
0,0.19784626,0.61003685,0.19211686
0,0.055073466,0.80233324,0.14259331
0,0.9861437,0.0051478166,0.008708474
0,0.9757134,0.009748953,0.014537636
0,0.96013904,0.019055514,0.020805385
0,0.9892195,0.004118822,0.0066616544
0,0.97234434,0.013795932,0.013859818
1,0.31022766,0.49244544,0.1973269
0,0.98716253,0.004925388,0.0079122
0,0.8127156,0.10491965,0.08236477
0,0.09543958,0.65846765,0.2460927
0,0.9907069,0.0037195683,0.0055734813
1,0.024240427,0.8015886,0.17417097
1,0.02294777,0.9100433,0.06700899
1,0.013636399,0.89191294,0.09445065
2,0.12490716,0.6748921,0.2002007
1,0.13460644,0.68481004,0.18058348
2,0.18027063,0.5472896,0.27243978
0,0.119195916,0.7149489,0.16585526
0,0.9642326,0.01389226,0.02187509
2,0.91152257,0.045180928,0.043296564
0,0.11221499,0.64109886,0.24668613
2,0.03252219,0.79745823,0.17001958
0,0.98935866,0.003922919,0.0067183636
1,0.020512968,0.81005716,0.16942985
1,0.02258608,0.88035107,0.09706287
1,0.027085781,0.8490328,0.12388144
0,0.97876453,0.009140463,0.012095001
1,0.0797211,0.6847006,0.23557827
0,0.82489556,0.09576206,0.07934234
0,0.0316065,0.82153755,0.14685602
1,0.043932017,0.745334,0.21073392
0,0.8595057,0.083685316,0.056809045
0,0.98909914,0.0043646297,0.0065361653
0,0.36225316,0.4799013,0.15784559
1,0.041807074,0.84427047,0.11392246
0,0.98378146,0.0073196045,0.008898903
0,0.9548968,0.021611849,0.023491424
0,0.042328782,0.733604,0.22406715
1,0.047530234,0.82475275,0.12771702
1,0.022057757,0.8274196,0.15052265
1,0.020936055,0.79694486,0.18211907
1,0.025824562,0.81441957,0.15975589
0,0.9762381,0.008176802,0.015585072
2,0.016693829,0.85106826,0.13223791
0,0.9431042,0.023986053,0.03290982
0,0.9818023,0.009042112,0.009155568
1,0.067970246,0.6610291,0.27100068
0,0.9502624,0.02464746,0.025090026
1,0.021446485,0.7751437,0.20340984
2,0.2578294,0.48318458,0.2589861
0,0.37643203,0.41668075,0.20688722
1,0.04116414,0.8142569,0.14457902
0,0.39535412,0.44825613,0.15638968
0,0.979352,0.0064789047,0.014169157
0,0.97791404,0.008292193,0.013793756
0,0.87308687,0.057272818,0.06964032
1,0.08956811,0.6402617,0.2701702
1,0.04085739,0.88233465,0.07680797
0,0.23310912,0.5414553,0.22543554
2,0.06301197,0.7167486,0.22023942
1,0.014806206,0.8737282,0.1114656
0,0.19901851,0.6051902,0.19579124
2,0.024402767,0.80662996,0.16896722
2,0.029176097,0.79412466,0.17669924
2,0.040683515,0.80267537,0.15664114
1,0.018837025,0.87430096,0.10686201
1,0.022488907,0.8573293,0.12018182
0,0.94417363,0.027916221,0.027910119
0,0.95355624,0.018944243,0.027499463
0,0.9888687,0.00401239,0.007118948
0,0.9828541,0.006294809,0.010851055
2,0.98142266,0.00756232,0.011015033
0,0.87669116,0.07103476,0.052274138
1,0.109253,0.61062646,0.28012052
1,0.0909149,0.66818357,0.24090153
0,0.9777762,0.010143612,0.012080179
1,0.016945396,0.89841676,0.084637895
0,0.99093795,0.0033193987,0.005742579
2,0.046652757,0.8449079,0.108439386
0,0.9876886,0.0049305605,0.0073808394
1,0.029594308,0.7399205,0.2304852
0,0.9889233,0.0043218415,0.0067548966
0,0.87756014,0.06162434,0.060815502
0,0.99068475,0.0038308878,0.0054844483
0,0.99063617,0.004018406,0.0053454367
0,0.9820118,0.0076512014,0.010336971
1,0.2652425,0.4624459,0.2723116
0,0.9905647,0.003787692,0.005647583
1,0.019503862,0.86461633,0.115879826
0,0.9894643,0.0045050043,0.006030687
0,0.09067913,0.69182694,0.21749395
1,0.22557172,0.6323299,0.14209838
2,0.05688685,0.78615713,0.15695605
1,0.027836718,0.828532,0.1436313
2,0.03269618,0.745427,0.22187679
0,0.90383196,0.04614286,0.050025266
0,0.98881567,0.003992729,0.007191667
1,0.023813888,0.8665818,0.10960435
0,0.9907432,0.0038634492,0.005393339
0,0.06645063,0.757513,0.17603634
0,0.7824641,0.118854806,0.09868105
1,0.030321522,0.832751,0.13692747
0,0.9875722,0.004801736,0.0076260655
1,0.022222385,0.8464042,0.13137344
0,0.9494086,0.024467653,0.02612376
0,0.9841642,0.006945143,0.008890589
0,0.9878336,0.0044053337,0.0077609923
1,0.1107645,0.6718678,0.21736768
1,0.040890124,0.87639433,0.08271559
0,0.3889004,0.39872816,0.21237147
0,0.98935,0.004236325,0.006413678
0,0.96206564,0.016332824,0.021601515
0,0.9893941,0.0044441926,0.0061616353
1,0.015406236,0.89715946,0.08743425
1,0.089386344,0.8169573,0.09365637
0,0.98278713,0.006825132,0.010387773
1,0.0384454,0.8776101,0.0839445
1,0.07407762,0.7591783,0.1667441
1,0.020696169,0.86295164,0.116352215
0,0.99089676,0.0036127935,0.0054904115
0,0.98901385,0.0047159703,0.0062701185
0,0.74788624,0.18448918,0.067624554
0,0.7706091,0.14156114,0.08782975
1,0.036237206,0.82352746,0.14023536
2,0.015035171,0.84632385,0.13864097
1,0.96339035,0.019019127,0.017590445
1,0.42893738,0.39505303,0.17600957
1,0.02245872,0.89642537,0.08111586
1,0.021923058,0.83785313,0.14022382
0,0.9842413,0.0061287847,0.009629885
0,0.9893128,0.004259589,0.0064275754
1,0.07549089,0.7248674,0.19964169
0,0.93517804,0.03452459,0.030297345
2,0.040524732,0.798096,0.16137934
0,0.052138787,0.71148545,0.23637578
0,0.96084505,0.015548982,0.023605935
1,0.020613926,0.81059754,0.16878858
2,0.9895449,0.0040037166,0.006451391
0,0.9876922,0.0050387597,0.007268994
0,0.9883022,0.004537637,0.007160189
1,0.022342214,0.85028315,0.12737457
0,0.9857767,0.0064596,0.0077637197
0,0.98626304,0.0051418985,0.008595122
0,0.98654234,0.0049003656,0.008557281
2,0.04602285,0.80727994,0.14669721
0,0.9836496,0.006944614,0.009405781
2,0.07143886,0.77336234,0.15519881
0,0.9857355,0.005394548,0.008869888
1,0.067315236,0.7472609,0.18542385
0,0.94800156,0.025961392,0.026037047
0,0.9890892,0.004547652,0.0063631176
0,0.9893282,0.0044641895,0.006207618
1,0.020903576,0.8117915,0.16730502
0,0.9883167,0.0042706723,0.0074126543
0,0.07867201,0.6931078,0.22822018
2,0.027526066,0.8113493,0.16112468
0,0.988605,0.004404443,0.006990561
0,0.989994,0.003786082,0.0062199216
0,0.93042505,0.036687642,0.03288733
1,0.023921369,0.8441283,0.13195033
0,0.9717016,0.011076462,0.017221859
2,0.026313724,0.83499056,0.13869578
1,0.008723707,0.8865004,0.1047758
1,0.017979838,0.9224184,0.059601776
1,0.013805525,0.9132208,0.07297365
1,0.45228076,0.35879043,0.18892878
0,0.9888364,0.0045958133,0.0065677753
0,0.22879802,0.5673842,0.20381778
1,0.019329427,0.820698,0.15997253
1,0.047698498,0.7846212,0.16768026
0,0.9764123,0.011077461,0.012510258
0,0.18605599,0.6407573,0.17318666
0,0.9849861,0.0060465676,0.008967331
0,0.9777579,0.010486374,0.011755797
1,0.01906178,0.8556199,0.12531833
0,0.97075045,0.014133242,0.015116336
2,0.013893755,0.88568294,0.100423284
1,0.015550582,0.90465236,0.0797971
1,0.017398905,0.8621128,0.120488286
1,0.012898769,0.87551796,0.11158326
1,0.012352029,0.896341,0.09130692
0,0.93872565,0.02868714,0.032587197
0,0.98885393,0.0044235713,0.006722491
0,0.9896199,0.0042242925,0.0061558243
1,0.017836474,0.8772415,0.10492202
1,0.04959678,0.7899178,0.16048537
0,0.9904614,0.0038422544,0.005696245
0,0.98514044,0.005639205,0.009220308
1,0.038572814,0.7830154,0.17841184
1,0.016799714,0.85916346,0.124036826
0,0.98834306,0.004343485,0.007313379
0,0.14788114,0.60744935,0.24466951
1,0.037047558,0.7976264,0.16532601
1,0.019540854,0.8156221,0.16483703
1,0.13142113,0.63632995,0.23224889
1,0.017557196,0.9152817,0.06716112
0,0.61530244,0.2644491,0.1202484
0,0.9883455,0.0043813293,0.007273129
0,0.87923825,0.07193259,0.048829183
2,0.04749371,0.74188304,0.21062323
1,0.106349565,0.6675431,0.22610728
1,0.02434405,0.77883804,0.19681792
0,0.8377068,0.09366557,0.06862768
0,0.949546,0.0256953,0.024758788
0,0.9892757,0.0040190117,0.006705348
1,0.013130402,0.9001341,0.086735465
1,0.046041884,0.8285805,0.12537757
1,0.040958192,0.7525408,0.20650095
1,0.035447508,0.84253085,0.122021616
1,0.018102346,0.85515755,0.12674011
0,0.7887551,0.13510501,0.07613982
1,0.02381025,0.77743304,0.19875678
0,0.9787633,0.009067256,0.012169463
0,0.9704996,0.015726231,0.013774223
0,0.97509354,0.00994851,0.014957957
0,0.30226597,0.45991245,0.23782153
1,0.015108606,0.8764662,0.1084252
0,0.9905143,0.004202321,0.0052833646
1,0.033284117,0.8231745,0.14354146
0,0.67873037,0.16633745,0.15493225
1,0.041308757,0.7838354,0.17485587
1,0.009627124,0.8609321,0.1294408
1,0.09381537,0.7973816,0.108803056
1,0.023258293,0.84841514,0.12832661
0,0.986129,0.0057692896,0.00810171
0,0.99002117,0.0034164167,0.006562364
1,0.028347598,0.8053672,0.16628516
1,0.06440318,0.73350435,0.20209245
0,0.989661,0.0040415763,0.0062975045
2,0.94127524,0.021899637,0.03682513
0,0.986484,0.0062502013,0.00726582
0,0.98748,0.00513605,0.0073839086
0,0.9870366,0.005384049,0.007579294
2,0.0117553035,0.88105017,0.10719452
1,0.032984346,0.8286864,0.13832922
1,0.011853554,0.89696,0.091186374
0,0.09119762,0.6665613,0.2422411
1,0.049063303,0.75439316,0.19654354
0,0.02003625,0.86149573,0.11846798
0,0.98211896,0.007982662,0.009898364
0,0.9891973,0.0042181807,0.006584442
0,0.8280465,0.10582327,0.06613023
1,0.14386193,0.6072315,0.24890654
1,0.034071334,0.84553164,0.12039703
0,0.7720449,0.13798529,0.0899698
0,0.9839708,0.006722591,0.009306529
0,0.26629797,0.49845874,0.23524325
1,0.024734661,0.78942776,0.1858375
0,0.98842466,0.004620927,0.006954466
1,0.03802115,0.869494,0.092484795
1,0.11067607,0.6973934,0.19193056
0,0.98509717,0.006009601,0.008893188
0,0.97450304,0.009353231,0.016143804
0,0.034994975,0.77446437,0.19054061
1,0.027837697,0.77378446,0.19837786
1,0.03265236,0.84478766,0.12255998
1,0.10796428,0.75243896,0.13959672
1,0.05244651,0.7068287,0.24072474
1,0.03173649,0.7793145,0.18894897
1,0.017671444,0.8916766,0.09065199
1,0.02125048,0.8252525,0.15349701
1,0.017101333,0.92364293,0.059255745
1,0.5171853,0.28292763,0.19988708
1,0.017790217,0.8937719,0.08843786
1,0.03620503,0.7917127,0.17208226
1,0.013506194,0.8987297,0.087764144
1,0.015223709,0.8894163,0.095359966
0,0.98690736,0.0049901586,0.008102489
1,0.029093552,0.89130205,0.07960442
2,0.6264873,0.2827036,0.090809025
1,0.013830352,0.89078116,0.095388465
0,0.96496814,0.01651602,0.018515855
0,0.20945175,0.5723116,0.21823671
0,0.97846,0.009063743,0.012476156
1,0.035017066,0.813835,0.15114789
0,0.9636971,0.018085,0.018217953
2,0.019656593,0.8023229,0.17802046
1,0.06806443,0.72388494,0.20805065
1,0.018169314,0.8936411,0.088189594
0,0.7874863,0.11810414,0.094409555
1,0.023885803,0.88374656,0.09236767
1,0.016176656,0.8656866,0.1181367
1,0.018306587,0.86051345,0.1211799
1,0.0257184,0.8283488,0.14593276
0,0.9878879,0.005101379,0.007010701
1,0.025105938,0.83952606,0.13536803
1,0.036401365,0.77064085,0.19295779
1,0.037244935,0.7341356,0.22861941
0,0.9889581,0.00431901,0.0067228433
0,0.9378512,0.028439583,0.033709235
0,0.035204407,0.8426366,0.122159004
0,0.97902083,0.0078062606,0.013172858
1,0.021545885,0.84756935,0.13088483
1,0.028737558,0.8116766,0.15958586
1,0.099723525,0.76206726,0.13820921
0,0.039067797,0.75247663,0.2084556
1,0.013004326,0.90487444,0.08212125
0,0.9638204,0.0162617,0.019917812
0,0.78534675,0.11951031,0.095142975
0,0.042172514,0.7677571,0.19007033
0,0.99034226,0.003506903,0.0061507937
0,0.98913145,0.00455072,0.006317781
1,0.048471045,0.79623353,0.15529543
1,0.0194821,0.86560994,0.11490795
2,0.0461997,0.7445894,0.20921087
1,0.965886,0.01851037,0.015603699
1,0.109326474,0.67796916,0.21270438
1,0.036586266,0.8046611,0.15875262
1,0.24090436,0.54721993,0.21187569
1,0.014640449,0.8823365,0.10302308
0,0.9776368,0.00919709,0.0131660085
1,0.016111035,0.90772575,0.076163135
1,0.021476084,0.9179897,0.060534243
1,0.055085383,0.80758464,0.13732995
0,0.98271585,0.007712969,0.009571173
1,0.04630546,0.74170727,0.2119873
1,0.028700482,0.8408177,0.13048175
0,0.8638653,0.087492414,0.048642267
0,0.8428484,0.08870818,0.0684434
1,0.52840686,0.3168745,0.15471867
0,0.9891061,0.004178018,0.0067158323
0,0.11128094,0.65103513,0.23768392
1,0.017123556,0.8351928,0.14768368
1,0.013107224,0.8584873,0.1284055
0,0.086429685,0.7141835,0.19938684
0,0.9836534,0.006258366,0.010088288
0,0.9887333,0.0046331976,0.00663351
0,0.9904829,0.0037054447,0.0058115865
2,0.051554512,0.7809279,0.16751757
1,0.031508796,0.8036961,0.16479512
1,0.026133297,0.88611436,0.08775235
0,0.9888775,0.0041318717,0.0069906036
0,0.9805335,0.007517788,0.011948733
1,0.013667069,0.88711685,0.099216096
1,0.01870201,0.87392896,0.10736907
0,0.9892402,0.0043864436,0.0063733393
2,0.022232423,0.84025526,0.1375123
0,0.6758918,0.20583317,0.11827503
1,0.021903284,0.8624487,0.115648
1,0.035313673,0.8317808,0.13290553
0,0.9862694,0.005832551,0.007898014
1,0.016608208,0.8355637,0.14782807
2,0.98645616,0.005265245,0.008278615
2,0.23153156,0.613432,0.15503646
1,0.018909164,0.8532349,0.12785591
1,0.028584616,0.8630691,0.108346276
0,0.95374656,0.024761125,0.021492252
1,0.024219433,0.8182582,0.15752241
0,0.98904014,0.003809992,0.0071498286
0,0.028484616,0.84771216,0.12380317
1,0.022540696,0.86925673,0.108202584
1,0.029394664,0.86142814,0.109177195
0,0.98255485,0.007187516,0.010257675
1,0.022091711,0.9044024,0.07350591
2,0.18417642,0.5255661,0.2902575
0,0.111795,0.7537571,0.13444787
2,0.014580698,0.84251684,0.14290243
2,0.0152873555,0.9012378,0.08347481
0,0.9715291,0.010524629,0.017946256
1,0.019768216,0.84718335,0.13304839
0,0.7783578,0.12049728,0.10114494
0,0.99070895,0.0038846498,0.00540641
0,0.9907691,0.003659736,0.0055712084
0,0.029004404,0.85243237,0.11856318
1,0.015001007,0.89067584,0.09432307
1,0.61352015,0.25237238,0.13410746
1,0.36695164,0.40336743,0.2296809
0,0.986087,0.0061173686,0.007795614
0,0.13958056,0.6581781,0.20224133
0,0.9844273,0.0058396347,0.009733165
0,0.97095484,0.011943387,0.017101856
0,0.9853166,0.0054255007,0.009257896
1,0.0942745,0.7303703,0.17535518
1,0.014709761,0.9114561,0.07383411
1,0.057820946,0.79232234,0.14985676
2,0.025599614,0.78229594,0.19210443
0,0.98601574,0.0063390452,0.007645207
1,0.028604252,0.85029954,0.12109623
0,0.93347853,0.035653695,0.030867796
1,0.112708054,0.69966006,0.1876319
0,0.9875542,0.005087817,0.0073579936
2,0.02349095,0.7777851,0.19872391
0,0.83965075,0.08614089,0.07420842
0,0.9913317,0.0035523893,0.005115992
2,0.035458263,0.8262334,0.13830838
0,0.98301953,0.006725735,0.0102547
1,0.010728768,0.9246351,0.06463614
2,0.04133609,0.8644195,0.094244346
0,0.987895,0.0047229584,0.0073819174
1,0.020325473,0.8257654,0.1539091
1,0.03049876,0.7802976,0.18920362
1,0.020473767,0.8752302,0.10429604
1,0.05331042,0.77880704,0.16788255
1,0.021757167,0.8718198,0.10642309
1,0.048741776,0.72748744,0.22377086
0,0.9828242,0.007386279,0.009789602
0,0.9847761,0.0059559294,0.009268003
1,0.015561473,0.85622233,0.12821622
1,0.010969779,0.8796763,0.1093539
0,0.07302434,0.7453037,0.18167195
